MsgID.LOCAL_VELOCITY,651.9680000,0.1332002,0.0024220,-0.1303524
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932842,9.8290000
MsgID.LOCAL_VELOCITY,0.0000000,1.2700000,0.0000000,-0.0700000
MsgID.LOCAL_POSITION,652.2180000,0.2705748,-0.0792037,-9.8299570
MsgID.LOCAL_VELOCITY,652.2180000,1.2773755,0.0031037,-0.0722066
MsgID.GLOBAL_POSITION,0.0000000,-122.3957526,37.7932877,9.8300000
MsgID.LOCAL_VELOCITY,0.0000000,2.5800000,0.0300000,-0.0200000
MsgID.LOCAL_POSITION,652.4680000,0.6633791,-0.1010381,-9.8303041
MsgID.LOCAL_VELOCITY,652.4680000,2.5918033,0.0306325,-0.0262026
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932945,9.8270000
MsgID.LOCAL_VELOCITY,0.0000000,3.7200000,0.0600000,-0.0300000
MsgID.LOCAL_POSITION,652.7190000,1.4230530,-0.0304128,-9.8276978
MsgID.LOCAL_VELOCITY,652.7190000,3.7318246,0.0616360,-0.0376548
MsgID.GLOBAL_POSITION,0.0000000,-122.3957528,37.7933042,9.8320000
MsgID.LOCAL_VELOCITY,0.0000000,4.7600000,0.0800000,-0.0500000
MsgID.LOCAL_POSITION,652.9690000,2.5068851,-0.1198094,-9.8322115
MsgID.LOCAL_VELOCITY,652.9690000,4.7725525,0.0883619,-0.0602605
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7933161,9.8330000
MsgID.LOCAL_VELOCITY,0.0000000,4.8600000,0.1300000,-0.0300000
MsgID.LOCAL_POSITION,653.2190000,3.8216848,0.0246697,-9.8338318
MsgID.LOCAL_VELOCITY,653.2190000,4.8628531,0.1353924,-0.0353505
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933252,9.8270000
MsgID.LOCAL_VELOCITY,0.0000000,3.5200000,0.0700000,-0.0200000
MsgID.LOCAL_POSITION,653.4690000,4.8368640,-0.0561277,-9.8272619
MsgID.LOCAL_VELOCITY,653.4690000,3.5214841,0.0742066,-0.0275696
MsgID.GLOBAL_POSITION,0.0000000,-122.3957526,37.7933309,9.8270000
MsgID.LOCAL_VELOCITY,0.0000000,1.8500000,0.0400000,-0.0600000
MsgID.LOCAL_POSITION,653.7190000,5.4657974,-0.1023109,-9.8273230
MsgID.LOCAL_VELOCITY,653.7190000,1.8355098,0.0418371,-0.0598133
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7933336,9.8300000
MsgID.LOCAL_VELOCITY,0.0000000,0.6800000,0.0300000,-0.0300000
MsgID.LOCAL_POSITION,653.9690000,5.7684383,0.0685246,-9.8302221
MsgID.LOCAL_VELOCITY,653.9690000,0.6755087,0.0298792,-0.0320040
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7933341,9.8280000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2400000,-0.0300000,-0.0200000
MsgID.LOCAL_POSITION,654.2190000,5.8182445,0.1077539,-9.8287554
MsgID.LOCAL_VELOCITY,654.2190000,-0.2565545,-0.0382100,-0.0277658
